image_id,relative_path,filename,class_label,sha256,width,height,mode,file_size,split
PHYTO_RAW_0883,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/early_leaf_spot/IMG_4515.JPG,IMG_4515.JPG,early_leaf_spot,12c15168c3961607f5c4c4915256304d375b20401480d00227a11eb55ad4c914,1200,800,RGB,225385,train
PHYTO_RAW_0884,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/early_leaf_spot/IMG_4516.JPG,IMG_4516.JPG,early_leaf_spot,e3a5e1ad6efc483b18cd7c8552cb3a2fc108921b7cc0b7f832d7f51e2966bf8c,1200,800,RGB,245851,train
PHYTO_RAW_0885,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/early_leaf_spot/IMG_4517.JPG,IMG_4517.JPG,early_leaf_spot,bae0b113fdd56c28b3b0b441b0dad143c20f3a350e5d1579301cd4501ddebbd7,1200,800,RGB,300181,train
PHYTO_RAW_0886,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0306.JPG,IMG_0306.JPG,healthy_leaf,b68c7e18eafe25ea8100acead257365c7698df713fbdc9968c9b2bcdf78d478f,1200,800,RGB,327408,test
PHYTO_RAW_0887,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0307.JPG,IMG_0307.JPG,healthy_leaf,2e64d38683bf3b730e46328cf6444989cd63ea1c2b6487d05fa27298f77a6fe6,1200,800,RGB,255621,train
PHYTO_RAW_0888,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0308.JPG,IMG_0308.JPG,healthy_leaf,31ce33ab56dbfb32499216c6b6b6322cc48b1b9a270477ef37633e2206686d48,1200,800,RGB,237665,train
PHYTO_RAW_0889,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0309.JPG,IMG_0309.JPG,healthy_leaf,9c9fb6cfc99db2148100aa4cabea68ba894d1b48b3c170ebae8e1875fc58d763,1200,800,RGB,441748,test
PHYTO_RAW_0890,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0310.JPG,IMG_0310.JPG,healthy_leaf,4468da33f2cc52eb70b06aaf6963cc07db205359bf3d58ea94a5631639c203a9,1200,800,RGB,349825,validation
PHYTO_RAW_0891,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0311.JPG,IMG_0311.JPG,healthy_leaf,5000bd88a185c1813815913632431bacfaf730a132ffce58a8c1efdae611e239,1200,800,RGB,431406,test
PHYTO_RAW_0892,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0312.JPG,IMG_0312.JPG,healthy_leaf,1e8969436d25ba412424d7366197855e75f71155aa925a16ca6027468940987d,1200,800,RGB,378846,train
PHYTO_RAW_0893,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0313.JPG,IMG_0313.JPG,healthy_leaf,3335a27484d3d1f2fd1d5f706f189f71c9547832846ca8142e37066839e3ef2a,1200,800,RGB,474710,train
PHYTO_RAW_0894,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0314.JPG,IMG_0314.JPG,healthy_leaf,d0b24ee64689b563d8bc0aaeda544ddb8467fa0d4993b96e83da08d2c0ccef9d,1200,800,RGB,510713,train
PHYTO_RAW_0895,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0315.JPG,IMG_0315.JPG,healthy_leaf,49dc21c6ad65d7305db8da1a4c192f91ed4e54d3ac98c34d146a99d6d2eced83,1200,800,RGB,408921,test
PHYTO_RAW_0896,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0316.JPG,IMG_0316.JPG,healthy_leaf,9d306f2f716fc6b3cb0a8245023cac9e64187983a17fb7a287888ba4e1de1516,1200,800,RGB,384257,validation
PHYTO_RAW_0897,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0317.JPG,IMG_0317.JPG,healthy_leaf,323ef20038d6d7fe70c987daff5b4959ee5a75d48000c72e0d35415cd9171ddf,1200,800,RGB,295917,train
PHYTO_RAW_0898,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0318.JPG,IMG_0318.JPG,healthy_leaf,6a7ab186c1cb9110507bbcad4c699e4eeff5d406d535200312b1a6ae71cd6985,1200,800,RGB,297840,test
PHYTO_RAW_0899,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0319.JPG,IMG_0319.JPG,healthy_leaf,2df7cc9ee455ccb8f12b35fb52e20c7e250299e1847f58178e69ef11aba91c92,1200,800,RGB,361732,train
PHYTO_RAW_0900,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0320.JPG,IMG_0320.JPG,healthy_leaf,dae83929c80428035f0523137ffffc0292d8613e9b5263bcce2dcd4ada7d3f22,1200,800,RGB,346862,validation
PHYTO_RAW_0901,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0321.JPG,IMG_0321.JPG,healthy_leaf,cf55d93e6eb9b76ae116c38522ead26ccdc4d35bbdc3a6f247926d686a2c49ee,1200,800,RGB,325744,train
PHYTO_RAW_0902,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0365.JPG,IMG_0365.JPG,healthy_leaf,314a7ba664b882f5941a8d8ddee22a2259cea6c0d9bf0234162d67d435ba267f,1200,800,RGB,338650,train
PHYTO_RAW_0903,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0366.JPG,IMG_0366.JPG,healthy_leaf,d263ac4b118e44adf7e4d50640abc9b0ae18543a65b231b8e4095158a68c8b1d,1200,800,RGB,243889,train
PHYTO_RAW_0904,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0373.JPG,IMG_0373.JPG,healthy_leaf,e26e1beaa6fb163822e20a78e1543efe2b675fc7826cd7b64cdd5990900549d3,1200,800,RGB,283317,train
PHYTO_RAW_0905,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0374.JPG,IMG_0374.JPG,healthy_leaf,889ee02061b28c79f3c59239ebcbd85b0cb69eec69c415792a0c154b94873ce9,1200,800,RGB,297003,train
PHYTO_RAW_0906,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0420.JPG,IMG_0420.JPG,healthy_leaf,7e2e724a6a6e4cab0141e678b0638e48cdbd4cf5c6405259ea1609a84fcc790b,1200,800,RGB,363187,train
PHYTO_RAW_0907,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0421.JPG,IMG_0421.JPG,healthy_leaf,ce45839c610e1d1dbe2ef71b4c68d698aca4028c6e1e3fdf3cd0cfe9295f6dd1,1200,800,RGB,389984,train
PHYTO_RAW_0908,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0422.JPG,IMG_0422.JPG,healthy_leaf,1876b5c09ed54c9de07f7075d11214cbed96067ea6df1fd8e06a9ec3b790eba1,1200,800,RGB,330377,validation
PHYTO_RAW_0909,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0423.JPG,IMG_0423.JPG,healthy_leaf,2ca2346dc7d3259be836cd13abc5f31cafc97939a25e89503f2e79628bf31491,1200,800,RGB,342383,train
PHYTO_RAW_0910,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0424.JPG,IMG_0424.JPG,healthy_leaf,ccaf0dc673e8b8aa4191a886d4aed5290d29f6f253659147311635262b0be5da,1200,800,RGB,379592,test
PHYTO_RAW_0911,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0425.JPG,IMG_0425.JPG,healthy_leaf,0dbcd6ad62f075f6ffd6bd9f98d96d563be45d850cb5453b5bf33b67f2981f25,1200,800,RGB,261816,test
PHYTO_RAW_0912,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0426.JPG,IMG_0426.JPG,healthy_leaf,4963a4fd6ea1b4a9ba031fbeeca9506e39c35d87043bbf31ce848c4f1340d691,1200,800,RGB,352155,train
PHYTO_RAW_0913,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0427.JPG,IMG_0427.JPG,healthy_leaf,210308482e68f83f2de426d70a3e99e020d73a19a276c6b21842d003b8d27529,1200,800,RGB,283955,train
PHYTO_RAW_0914,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0429.JPG,IMG_0429.JPG,healthy_leaf,44977d810ee3ab4754aed36161aa61b86beae883cc4ac88a23c83b5521c6459d,1200,800,RGB,286368,validation
PHYTO_RAW_0915,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0430.JPG,IMG_0430.JPG,healthy_leaf,d5bb8af85a616450a329367906fb9c811f7200dd4ae4e2f5d4686afce307048e,1200,800,RGB,269716,train
PHYTO_RAW_0916,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0431.JPG,IMG_0431.JPG,healthy_leaf,27d5e67af041d712e73a899881a1c89a3afb6b3b1c6eb89b76bc7cbaee0fcf07,1200,800,RGB,246509,train
PHYTO_RAW_0917,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0432.JPG,IMG_0432.JPG,healthy_leaf,de54a07558e26548c64e09fc3828f360f5625b47c717e67e848e2e126241a86e,1200,800,RGB,323529,train
PHYTO_RAW_0918,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0433.JPG,IMG_0433.JPG,healthy_leaf,b0662a5917018ccaaf6904fee570efefad1fd53431d544e838f00e36a3f107a5,1200,800,RGB,256796,train
PHYTO_RAW_0919,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0434.JPG,IMG_0434.JPG,healthy_leaf,f48b08bc564f0c5b9399eeafc9d59eb58c1b900bd5b75bb27324ac8d8d929918,1200,800,RGB,296568,test
PHYTO_RAW_0920,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0435.JPG,IMG_0435.JPG,healthy_leaf,50e709701489f15d76f9ac66610cdb81931aeb6cc897489269753938ccd56ba0,1200,800,RGB,274774,train
PHYTO_RAW_0921,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0436.JPG,IMG_0436.JPG,healthy_leaf,a6622df0c8cdb195231b62933ffd8527d8d87bc5c59736d30797e18067ea705f,1200,800,RGB,350667,train
PHYTO_RAW_0922,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0437.JPG,IMG_0437.JPG,healthy_leaf,77c0c773ce2c70f3e94f88852a5368e2604e73b22f0e5190d36b9c178c92aa1f,1200,800,RGB,317218,train
PHYTO_RAW_0923,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0438.JPG,IMG_0438.JPG,healthy_leaf,13839493aadc3662578192169208286ea03dfa5ba1f70618a81e1726eaf4e424,1200,800,RGB,310024,train
PHYTO_RAW_0924,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0439.JPG,IMG_0439.JPG,healthy_leaf,de42c780208b10e703f1f3d7e7915fc15544c48c49ad299c2bd848d0c82b146a,1200,800,RGB,541906,validation
PHYTO_RAW_0925,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0440.JPG,IMG_0440.JPG,healthy_leaf,8574bc45315e6669de4ceaf5b2e4edaa1467d5f362820f59ef7a18d42b120cdd,1200,800,RGB,438882,test
PHYTO_RAW_0926,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0441.JPG,IMG_0441.JPG,healthy_leaf,3af549c395b9c5b30953a485b28cfc96ba31d2eca374ce77e376e44d5277c3c4,1200,800,RGB,471637,train
PHYTO_RAW_0927,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0446.JPG,IMG_0446.JPG,healthy_leaf,ea400b23ff6b5d95ed96b55fec2d0ea072dcd5a4fbc48c3340acc795b7981db2,1200,800,RGB,365060,validation
PHYTO_RAW_0928,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0447.JPG,IMG_0447.JPG,healthy_leaf,f3bd50de7d2a5a8464be8031f78fbe33e11cf63db7774bba055fad96288462b9,1200,800,RGB,363188,train
PHYTO_RAW_0929,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0448.JPG,IMG_0448.JPG,healthy_leaf,120ff043765e6ce1d53ec6b2d13e8565b1e0522d1f961b6cda745a4670c4cd95,1200,800,RGB,426355,train
PHYTO_RAW_0930,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0451.JPG,IMG_0451.JPG,healthy_leaf,ca07b921e14729cf7a3974914ff99178a3c3fb48d7da5e36e2870f5283dcf70f,1200,800,RGB,277472,train
PHYTO_RAW_0931,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0452.JPG,IMG_0452.JPG,healthy_leaf,6ceb2c2e8c6ccbd8b662379efb58f5fdc014610a32d287531d908d3a5385f2e8,1200,800,RGB,246009,train
PHYTO_RAW_0932,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0453.JPG,IMG_0453.JPG,healthy_leaf,37a4cfdacde117cbc597295bf70eee9911bfa64239de7404f71108dc3382b7d7,1200,800,RGB,247157,validation
PHYTO_RAW_0933,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0454.JPG,IMG_0454.JPG,healthy_leaf,00f95ab1adf8aa5004a584b6882e4347dbac2a2002cebe992b90d1f6bb612988,1200,800,RGB,264396,train
PHYTO_RAW_0934,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0456.JPG,IMG_0456.JPG,healthy_leaf,ce83eb87f0982cc1adcdd46871a646c8a7a5860e03d0d906befb788b9cce5b7e,1200,800,RGB,471199,train
PHYTO_RAW_0935,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0457.JPG,IMG_0457.JPG,healthy_leaf,31f9447679cf374545a3ede5048a6077fcb6bd7e2f9951c074f7da017047ccad,1200,800,RGB,275681,train
PHYTO_RAW_0936,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0458.JPG,IMG_0458.JPG,healthy_leaf,9387934fa8e8bcc4d51fa85c3481222830f5f3e3948098d76d993a4b9ae9372b,1200,800,RGB,283032,validation
PHYTO_RAW_0937,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0459.JPG,IMG_0459.JPG,healthy_leaf,c49c7eecd0ba5601f07f2de03af524f2082d3bba4cd3f1eac5fbed33d5c133ff,1200,800,RGB,239801,train
PHYTO_RAW_0938,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0461.JPG,IMG_0461.JPG,healthy_leaf,1faf39190784cc8089a52e518e9a60c3712684ac25c7d05475ad72e31574b252,1200,800,RGB,271277,train
PHYTO_RAW_0939,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0465.JPG,IMG_0465.JPG,healthy_leaf,91eead7db36538bc5d7e7104c40de74797ee8a562e2abce800f3db7928fae861,1200,800,RGB,221069,train
PHYTO_RAW_0940,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0466.JPG,IMG_0466.JPG,healthy_leaf,436b2becebc56c89892864e9eeb2e84140533eb946d83410a1f7136430fd2b8a,1200,800,RGB,229648,train
PHYTO_RAW_0941,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0467.JPG,IMG_0467.JPG,healthy_leaf,4c2a13bf88c28ae44dba2188015fc212f5a80ca17c23b101e9c791c3854598de,1200,800,RGB,280847,train
PHYTO_RAW_0942,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0468.JPG,IMG_0468.JPG,healthy_leaf,ae73b31861e0733e64f7fb5e0e79a411df4f350b4fae2b38d141fe1dc6b2b434,1200,800,RGB,224770,train
PHYTO_RAW_0943,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0469.JPG,IMG_0469.JPG,healthy_leaf,896fea84cbd3a0dfff76cf0450910c34156274ed53d8a4da03a8efab1df259f1,1200,800,RGB,286958,train
PHYTO_RAW_0944,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0470.JPG,IMG_0470.JPG,healthy_leaf,b1d897e4e7a77423c2f94ca8f5a6eaedebc4ccb292fbef1ce9a30a4c7a517c4e,1200,800,RGB,243623,train
PHYTO_RAW_0945,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0471.JPG,IMG_0471.JPG,healthy_leaf,6ae37d0c7c57b18677de78914098fca8955c165842d54758dff8df98847a0e8a,1200,800,RGB,303174,train
PHYTO_RAW_0946,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0472.JPG,IMG_0472.JPG,healthy_leaf,cab77c8c808798dd6aeecbaea991862e8fd7bfe0839b0e9989cefe7107e55ebe,1200,800,RGB,266816,train
PHYTO_RAW_0947,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0474.JPG,IMG_0474.JPG,healthy_leaf,472f3e801270daa5fb0fceca3a71fda521994ff176fdaceacae52560a0077a6d,1200,800,RGB,506509,train
PHYTO_RAW_0948,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0475.JPG,IMG_0475.JPG,healthy_leaf,71abf8fff31c14043f5fbe8f45f352f54963abfcd2dba39f6280aca89b3c327f,1200,800,RGB,499739,train
PHYTO_RAW_0949,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0476.JPG,IMG_0476.JPG,healthy_leaf,ed715d7085eba36301cec3b050a0e0dfb6f2f6026fed755063362a4b6f924678,1200,800,RGB,415318,train
PHYTO_RAW_0950,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0477.JPG,IMG_0477.JPG,healthy_leaf,7f3d8dc6c91b475e4bdda4262192da26dc97e5abb738087993b84f5038939f85,1200,800,RGB,404046,train
PHYTO_RAW_0951,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0478.JPG,IMG_0478.JPG,healthy_leaf,5934ad68d09ddccd92fff82bc57c3816b7914402daf52f6a39c9d3d5c5efbd92,1200,800,RGB,363656,train
PHYTO_RAW_0952,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0479.JPG,IMG_0479.JPG,healthy_leaf,31a95d73c5e7495b7e086cc8f4bff316585c7891159b2f3bda604825c9dc4b77,1200,800,RGB,363377,test
PHYTO_RAW_0953,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0527.JPG,IMG_0527.JPG,healthy_leaf,fdb29473bd0f256eadca8fec5c47fb0b6b56e250e01dfe8226092ada45af0c08,1200,800,RGB,501560,train
PHYTO_RAW_0954,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0528.JPG,IMG_0528.JPG,healthy_leaf,5b360dcf03f780bfa1af3f8df7c76be8d9908c99576fbb2fa8d704c076a675b1,1200,800,RGB,475556,validation
PHYTO_RAW_0955,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0529.JPG,IMG_0529.JPG,healthy_leaf,eec6601484e7a20e1cef65039a07009a99dfcd14d922f64a3b0eddf1aaab513d,1200,800,RGB,419880,train
PHYTO_RAW_0956,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0530.JPG,IMG_0530.JPG,healthy_leaf,9174b5e211226176747d8c1243e109ba34924f93eec28f65d506b28e9fd8217a,1200,800,RGB,465362,train
PHYTO_RAW_0957,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0531.JPG,IMG_0531.JPG,healthy_leaf,43451eca5665add62b541e318a6eb6096562a820af0da92e11e36e347faed405,1200,800,RGB,345840,train
PHYTO_RAW_0958,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0532.JPG,IMG_0532.JPG,healthy_leaf,362a519cb68cab00ec5f14e7baecb32b8c143771849d370ddc7996250e11ff24,1200,800,RGB,433272,train
PHYTO_RAW_0959,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0533.JPG,IMG_0533.JPG,healthy_leaf,224cf74aa7f0902720980a1238e207fb82f2303be6b7f9943382cff1b0f52c6d,1200,800,RGB,449877,train
PHYTO_RAW_0960,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0534.JPG,IMG_0534.JPG,healthy_leaf,db28c926e10782a36b892fe0997ee27c77e3545901a67f7b37d40bfd805c1a17,1200,800,RGB,477253,test
PHYTO_RAW_0961,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0535.JPG,IMG_0535.JPG,healthy_leaf,fc755cd29b870f098c2d847d2021c5154d72d29e52fd98ba5dc0cf6cc2362da3,1200,800,RGB,382062,train
PHYTO_RAW_0962,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0536.JPG,IMG_0536.JPG,healthy_leaf,eaeb5ffa8bac009d00c911bfd38ec65672cf64d2b5be762888fcfbf67f010d1a,1200,800,RGB,479264,train
PHYTO_RAW_0963,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0537.JPG,IMG_0537.JPG,healthy_leaf,3b1ac13ff3be8b5005c307ef0e97f83ad6ee84f4d540b1763e8d5726f1485854,1200,800,RGB,337564,validation
PHYTO_RAW_0964,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0538.JPG,IMG_0538.JPG,healthy_leaf,637f0f5509c7a2fd254d34772902920a1aebc6d79ca697ef00856e212ae33f3e,1200,800,RGB,354893,train
PHYTO_RAW_0965,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0539.JPG,IMG_0539.JPG,healthy_leaf,ed621fc83423962eaa6329b92ecd526b50f57d2f2be4f7ff02ee6b2858389f39,1200,800,RGB,466352,train
PHYTO_RAW_0966,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0540.JPG,IMG_0540.JPG,healthy_leaf,10d3b1a344931441def2dd8a160883e23359aadcb4f9d9d994f25b2bb94ed3ae,1200,800,RGB,435609,train
PHYTO_RAW_0967,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0541.JPG,IMG_0541.JPG,healthy_leaf,18f1449bc995fa2165d9ea5fa3060b42fffb458c632190fa6cd0f8ec1214850f,1200,800,RGB,455121,train
PHYTO_RAW_0968,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0542.JPG,IMG_0542.JPG,healthy_leaf,d6b95c70617a5f52f5941b15c32625f00766b4f50edad6de56aaaaea6ccbd731,1200,800,RGB,507652,train
PHYTO_RAW_0969,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0543.JPG,IMG_0543.JPG,healthy_leaf,8c8439a16c655f3a30e38a4cb897723561c5d507c72e6a56c026966e026b19b1,1200,800,RGB,430547,train
PHYTO_RAW_0970,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0544.JPG,IMG_0544.JPG,healthy_leaf,502d00ed03545d3422b3e2f563f9e390fc72458761770c9c9b9d385ecd81cade,1200,800,RGB,630080,train
PHYTO_RAW_0971,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0545.JPG,IMG_0545.JPG,healthy_leaf,20b775d88f47deb2f51948fa37138e256796ef774a2d16124f6d4764baede8d7,1200,800,RGB,580047,test
PHYTO_RAW_0972,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0546.JPG,IMG_0546.JPG,healthy_leaf,af313eabaa4352a67123cf784f4400716a1d842147d1ce9a458718a641025f0a,1200,800,RGB,322282,train
PHYTO_RAW_0973,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0547.JPG,IMG_0547.JPG,healthy_leaf,280db834cc2ad771a1889228f191ef2035c1d7d5cabda30cf28fe96d9ee0470f,1200,800,RGB,331615,train
PHYTO_RAW_0974,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0548.JPG,IMG_0548.JPG,healthy_leaf,7747524dfa11bdd38abac41141b1bb592a5fdc619559efd70aa82fd323a98650,1200,800,RGB,232745,validation
PHYTO_RAW_0975,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0549.JPG,IMG_0549.JPG,healthy_leaf,74a0fdeeee07157ad0940174fa091e0ed1b2e926e6662be0fb631d445ae71c2f,1200,800,RGB,224441,test
PHYTO_RAW_0976,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0550.JPG,IMG_0550.JPG,healthy_leaf,067173faf67ef19278923eae2a8ed7020c1f67462d23a75deca03803945bf8b7,1200,800,RGB,300199,train
PHYTO_RAW_0977,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0551.JPG,IMG_0551.JPG,healthy_leaf,788cc965e2e6a2b13d9e3d16235f6e81406551e9a53015912db82be36337df44,1200,800,RGB,294366,train
PHYTO_RAW_0978,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0552.JPG,IMG_0552.JPG,healthy_leaf,c7243af8396845a1c88345c93fc11e1cd3d239958076b4b89a1cfbe730c63903,1200,800,RGB,282693,train
PHYTO_RAW_0979,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0553.JPG,IMG_0553.JPG,healthy_leaf,439b74d515033b6f65d6db1eb409e54e6b8be00d4ed600ef0660cd61bd0b3de9,1200,800,RGB,262778,train
PHYTO_RAW_0980,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0554.JPG,IMG_0554.JPG,healthy_leaf,df0db9009e94d6163a4994ad42605d2de53a764c99d0f44648944a31f0e1d519,1200,800,RGB,224364,test
PHYTO_RAW_0981,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0555.JPG,IMG_0555.JPG,healthy_leaf,d32aebb4c9d0e56e4ac294f82135f9148c07ae540c7215382621d466792384a7,1200,800,RGB,254359,train
PHYTO_RAW_0982,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0556.JPG,IMG_0556.JPG,healthy_leaf,8813fe8cab44cc4ae28f3b58338c3d5dab0257848dd19ddda9cc1e5617757c6f,1200,800,RGB,252452,validation
PHYTO_RAW_0983,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0557.JPG,IMG_0557.JPG,healthy_leaf,73ab28c0efe4c40f7996973780f81e56b629b11d3a502a7155a246752a5ce7aa,1200,800,RGB,282384,train
PHYTO_RAW_0984,Dataset of groundnut plant leaf images for classification and detection/Raw_Data/healthy leaf/IMG_0558.JPG,IMG_0558.JPG,healthy_leaf,333e3fd9d358261a293493349cee2733e51f70e8b2be10ee9af065c1d32b9a28,1200,800,RGB,245674,train
